var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_irrigation_inground_timer_adjusted,survey_household_pays,-0.022,0.000,No,0.558,721
survey_irrigation_inground_timer_adjusted,survey_renter,0.022,0.000,No,0.562,720
survey_irrigation_inground_timer_adjusted,survey_homies,-0.051,0.003,No,0.170,714
survey_irrigation_inground_timer_adjusted,survey_adults_employed,0.070,0.005,No,0.059,719
survey_irrigation_inground_timer_adjusted,survey_baths_per_week,0.015,0.000,No,0.692,721
survey_irrigation_inground_timer_adjusted,survey_showers_not_at_home,-0.011,0.000,No,0.769,721
survey_irrigation_inground_timer_adjusted,survey_participant,0.029,0.001,No,0.439,727
survey_irrigation_inground_timer_adjusted,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,-0.082,0.007,No,0.176,271
survey_irrigation_inground_timer_adjusted,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,-0.117,0.014,No,0.155,149
survey_irrigation_inground_timer_adjusted,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,-0.054,0.003,No,0.434,212
survey_irrigation_inground_timer_adjusted,Wheredoyouthinkhomeownersusethemostwater,-0.006,0.000,No,0.935,216
survey_irrigation_inground_timer_adjusted,survey_hot_water_waiting,-0.029,0.001,No,0.459,645
survey_irrigation_inground_timer_adjusted,survey_hot_water_wait_bother,0.022,0.000,No,0.573,652
survey_irrigation_inground_timer_adjusted,survey_landscaper,-0.056,0.003,No,0.130,721
survey_irrigation_inground_timer_adjusted,survey_manual_irrigation_pct,0.086,0.007,Yes,0.021,724
survey_irrigation_inground_timer_adjusted,survey_spa_or_hot_tub_outdoor_filled,0.071,0.005,No,0.425,129
survey_irrigation_inground_timer_adjusted,survey_car_washed,-0.013,0.000,No,0.728,721
survey_irrigation_inground_timer_adjusted,survey_walk_washed,-0.041,0.002,No,0.279,701
survey_irrigation_inground_timer_adjusted,survey_drought,0.096,0.009,Yes,0.010,711
survey_irrigation_inground_timer_adjusted,survey_highest_grade,-0.061,0.004,No,0.101,717
survey_irrigation_inground_timer_adjusted,reuws2_attitude_A,-0.034,0.001,No,0.363,709
survey_irrigation_inground_timer_adjusted,reuws2_attitude_B,-0.022,0.000,No,0.559,702
survey_irrigation_inground_timer_adjusted,reuws2_attitude_C,0.029,0.001,No,0.436,701
survey_irrigation_inground_timer_adjusted,reuws2_attitude_D,-0.004,0.000,No,0.909,711
survey_irrigation_inground_timer_adjusted,reuws2_attitude_E,0.107,0.012,Yes,0.004,709
survey_irrigation_inground_timer_adjusted,reuws2_attitude_F,0.049,0.002,No,0.188,718
survey_irrigation_inground_timer_adjusted,reuws2_attitude_G,0.108,0.012,Yes,0.004,716
survey_irrigation_inground_timer_adjusted,reuws2_attitude_H,0.120,0.014,Yes,0.002,686
survey_irrigation_inground_timer_adjusted,reuws2_attitude_I,0.039,0.002,No,0.305,696
survey_irrigation_inground_timer_adjusted,reuws2_attitude_J,0.013,0.000,No,0.729,702
survey_irrigation_inground_timer_adjusted,reuws2_attitude_K,-0.012,0.000,No,0.744,706
survey_irrigation_inground_timer_adjusted,reuws2_attitude_L,-0.058,0.003,No,0.125,700
survey_irrigation_inground_timer_adjusted,reuws2_attitude_M,0.063,0.004,No,0.090,713
survey_irrigation_inground_timer_adjusted,reuws2_attitude_N,0.086,0.007,Yes,0.023,707
survey_irrigation_inground_timer_adjusted,reuws2_attitude_O,0.038,0.001,No,0.308,712
survey_irrigation_inground_timer_adjusted,reuws2_attitude_P,-0.017,0.000,No,0.660,706
survey_irrigation_inground_timer_adjusted,reuws2_attitude_Q,0.025,0.001,No,0.503,703
survey_irrigation_inground_timer_adjusted,reuws2_attitude_R,0.008,0.000,No,0.830,706
survey_irrigation_inground_timer_adjusted,reuws2_attitude_S,-0.004,0.000,No,0.918,704
survey_irrigation_inground_timer_adjusted,PctSeasonal,-0.092,0.008,Yes,0.038,511
survey_irrigation_inground_timer_adjusted,Inwhatyeardidyoumovetothishome,0.061,0.004,No,0.101,712
survey_irrigation_inground_timer_adjusted,TotalPersonsinHousehold,0.078,0.006,Yes,0.038,713
survey_irrigation_inground_timer_adjusted,survey_year,0.000,0.000,No,1.000,727
survey_irrigation_inground_timer_adjusted,survey_year_built,0.022,0.000,No,0.553,718
survey_irrigation_inground_timer_adjusted,survey_age_of_home,-0.022,0.000,No,0.553,718
survey_irrigation_inground_timer_adjusted,survey_years_in_home,-0.061,0.004,No,0.101,712
survey_irrigation_inground_timer_adjusted,survey_income,-0.031,0.001,No,0.445,621
survey_irrigation_inground_timer_adjusted,PremiseYear,0.006,0.000,No,0.932,216
survey_irrigation_inground_timer_adjusted,RandomSequence,0.046,0.002,No,0.220,727
survey_irrigation_inground_timer_adjusted,NormalizedAnnual,0.020,0.000,No,0.599,727
survey_irrigation_inground_timer_adjusted,NormalizedNonseasonal,0.044,0.002,No,0.317,511
survey_irrigation_inground_timer_adjusted,NormalizedSeasonal,-0.034,0.001,No,0.446,508
survey_irrigation_inground_timer_adjusted,StandardizedAnnualresidualbyfamily,-0.016,0.000,No,0.679,713
survey_irrigation_inground_timer_adjusted,StandardizedNonseasonalresidualbyfamily,0.026,0.001,No,0.562,502
survey_irrigation_inground_timer_adjusted,StandardizedSeasonalresidualbyfamily,-0.049,0.002,No,0.271,499
survey_irrigation_inground_wbic,survey_spa_or_hot_tub_outdoor,0.064,0.004,Yes,0.013,1521
survey_irrigation_inground_wbic,survey_water_feature_outdoor,0.027,0.001,No,0.728,170
survey_irrigation_inground_wbic,survey_pool,0.011,0.000,No,0.684,1394
survey_irrigation_inground_wbic,survey_pool_fill_automatic,0.111,0.012,No,0.112,207
survey_irrigation_inground_wbic,survey_pool_cover_chemical,0.000,0.000,No,1.000,209
survey_irrigation_inground_wbic,survey_pool_cover,-0.080,0.006,No,0.248,209
survey_irrigation_inground_wbic,survey_pool_cover_overnight,-0.061,0.004,No,0.381,209
survey_irrigation_inground_wbic,survey_program_participation_3,0.037,0.001,No,0.151,1513
survey_irrigation_inground_wbic,survey_conservation_last_few,0.017,0.000,No,0.507,1452
survey_irrigation_inground_wbic,survey_giveaway_3,0.036,0.001,No,0.154,1539
survey_irrigation_inground_wbic,survey_retrofit_rebate_3,0.008,0.000,No,0.762,1539
survey_irrigation_inground_wbic,survey_landscape_rebate_3,0.063,0.004,Yes,0.013,1539
survey_irrigation_inground_wbic,survey_followed_guidelines,0.004,0.000,No,0.891,1539
survey_irrigation_inground_wbic,survey_replaced_clothes_washer_HE,0.050,0.003,Yes,0.050,1539
survey_irrigation_inground_wbic,survey_conservation_shower_short,0.042,0.002,No,0.096,1539
survey_irrigation_inground_wbic,survey_replaced_showerheads_LF,0.061,0.004,Yes,0.017,1539
survey_irrigation_inground_wbic,survey_toilet_inserts,0.050,0.002,No,0.051,1539
survey_irrigation_inground_wbic,survey_replaced_toilets_last_few,0.018,0.000,No,0.476,1539
survey_irrigation_inground_wbic,survey_disposal_used_less,0.051,0.003,Yes,0.046,1539
survey_irrigation_inground_wbic,survey_dishwasher_used_less,0.036,0.001,No,0.157,1539
survey_irrigation_inground_wbic,survey_clothes_washer_used_less,0.037,0.001,No,0.148,1539
survey_irrigation_inground_wbic,survey_faucet_drips_repaired,0.018,0.000,No,0.477,1539
survey_irrigation_inground_wbic,survey_audit_last_few,0.027,0.001,No,0.281,1539
survey_irrigation_inground_wbic,survey_shower_bucket,-0.008,0.000,No,0.757,1539
survey_irrigation_inground_wbic,survey_replaced_dishwasher_HE,0.026,0.001,No,0.307,1539
survey_irrigation_inground_wbic,survey_car_washed_less_often,0.021,0.000,No,0.420,1539
survey_irrigation_inground_wbic,survey_irrigation_less_often,0.031,0.001,No,0.230,1539
survey_irrigation_inground_wbic,survey_irrigation_avoid_heat,0.036,0.001,No,0.158,1539
survey_irrigation_inground_wbic,survey_landscape_low_water_last_few,0.071,0.005,Yes,0.005,1539
survey_irrigation_inground_wbic,survey_irrigation_timer_shortened_last_few,0.127,0.016,Yes,0.000,1539
survey_irrigation_inground_wbic,survey_leak_irrigation_repaired,0.136,0.018,Yes,0.000,1539
survey_irrigation_inground_wbic,survey_irrigation_inground_monitor,0.137,0.019,Yes,0.000,1539
survey_irrigation_inground_wbic,survey_irrigation_inground_cycle,0.089,0.008,Yes,0.000,1539
survey_irrigation_inground_wbic,survey_gray_water_last_few,0.008,0.000,No,0.740,1539
survey_irrigation_inground_wbic,survey_rain_barrel_last_few,0.032,0.001,No,0.213,1539
survey_irrigation_inground_wbic,survey_household_pays,0.014,0.000,No,0.573,1521
survey_irrigation_inground_wbic,survey_renter,-0.035,0.001,No,0.175,1518
survey_irrigation_inground_wbic,survey_homies,-0.058,0.003,Yes,0.024,1505
survey_irrigation_inground_wbic,survey_adults_employed,0.040,0.002,No,0.123,1511
survey_irrigation_inground_wbic,survey_baths_per_week,-0.023,0.001,No,0.373,1513
survey_irrigation_inground_wbic,survey_showers_not_at_home,0.076,0.006,Yes,0.003,1514
survey_irrigation_inground_wbic,survey_participant,-0.006,0.000,No,0.806,1539
survey_irrigation_inground_wbic,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,-0.059,0.003,No,0.208,461
survey_irrigation_inground_wbic,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,0.066,0.004,No,0.323,228
survey_irrigation_inground_wbic,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,0.065,0.004,No,0.237,334
survey_irrigation_inground_wbic,Wheredoyouthinkhomeownersusethemostwater,0.043,0.002,No,0.423,344
survey_irrigation_inground_wbic,survey_hot_water_waiting,0.030,0.001,No,0.270,1341
survey_irrigation_inground_wbic,survey_hot_water_wait_bother,0.039,0.002,No,0.148,1362
survey_irrigation_inground_wbic,survey_landscaper,0.040,0.002,No,0.178,1137
survey_irrigation_inground_wbic,survey_manual_irrigation_pct,-0.114,0.013,Yes,0.000,1143
survey_irrigation_inground_wbic,survey_spa_or_hot_tub_outdoor_filled,-0.078,0.006,No,0.312,172
survey_irrigation_inground_wbic,survey_car_washed,-0.008,0.000,No,0.762,1514
survey_irrigation_inground_wbic,survey_walk_washed,-0.003,0.000,No,0.923,1477
survey_irrigation_inground_wbic,survey_drought,-0.045,0.002,No,0.082,1496
survey_irrigation_inground_wbic,survey_highest_grade,0.067,0.004,Yes,0.010,1504
survey_irrigation_inground_wbic,reuws2_attitude_A,0.022,0.000,No,0.407,1485
survey_irrigation_inground_wbic,reuws2_attitude_B,0.002,0.000,No,0.945,1482
survey_irrigation_inground_wbic,reuws2_attitude_C,0.003,0.000,No,0.896,1471
survey_irrigation_inground_wbic,reuws2_attitude_D,-0.015,0.000,No,0.554,1492
survey_irrigation_inground_wbic,reuws2_attitude_E,-0.012,0.000,No,0.648,1481
survey_irrigation_inground_wbic,reuws2_attitude_F,-0.021,0.000,No,0.418,1512
survey_irrigation_inground_wbic,reuws2_attitude_G,-0.029,0.001,No,0.254,1504
survey_irrigation_inground_wbic,reuws2_attitude_H,0.006,0.000,No,0.822,1443
survey_irrigation_inground_wbic,reuws2_attitude_I,0.019,0.000,No,0.474,1441
survey_irrigation_inground_wbic,reuws2_attitude_J,-0.008,0.000,No,0.764,1471
survey_irrigation_inground_wbic,reuws2_attitude_K,0.027,0.001,No,0.307,1479
survey_irrigation_inground_wbic,reuws2_attitude_L,0.073,0.005,Yes,0.005,1468
survey_irrigation_inground_wbic,reuws2_attitude_M,-0.047,0.002,No,0.069,1498
survey_irrigation_inground_wbic,reuws2_attitude_N,-0.002,0.000,No,0.934,1491
survey_irrigation_inground_wbic,reuws2_attitude_O,0.010,0.000,No,0.700,1495
survey_irrigation_inground_wbic,reuws2_attitude_P,-0.007,0.000,No,0.782,1484
survey_irrigation_inground_wbic,reuws2_attitude_Q,0.006,0.000,No,0.825,1478
survey_irrigation_inground_wbic,reuws2_attitude_R,0.008,0.000,No,0.771,1481
survey_irrigation_inground_wbic,reuws2_attitude_S,0.016,0.000,No,0.540,1482
survey_irrigation_inground_wbic,PctSeasonal,0.110,0.012,Yes,0.000,1193
survey_irrigation_inground_wbic,Inwhatyeardidyoumovetothishome,0.024,0.001,No,0.359,1491
survey_irrigation_inground_wbic,TotalPersonsinHousehold,-0.021,0.000,No,0.411,1493
survey_irrigation_inground_wbic,survey_year,0.000,0.000,No,1.000,1539
survey_irrigation_inground_wbic,survey_other_sources_pct,-0.086,0.007,No,0.421,89
survey_irrigation_inground_wbic,survey_year_built,0.020,0.000,No,0.440,1493
survey_irrigation_inground_wbic,survey_age_of_home,-0.020,0.000,No,0.440,1493
survey_irrigation_inground_wbic,survey_years_in_home,-0.024,0.001,No,0.359,1491
survey_irrigation_inground_wbic,survey_income,0.107,0.011,Yes,0.000,1329
survey_irrigation_inground_wbic,PremiseYear,0.115,0.013,Yes,0.032,346
survey_irrigation_inground_wbic,RandomSequence,-0.006,0.000,No,0.816,1539
survey_irrigation_inground_wbic,NormalizedAnnual,0.093,0.009,Yes,0.000,1539
survey_irrigation_inground_wbic,NormalizedNonseasonal,0.027,0.001,No,0.357,1193
survey_irrigation_inground_wbic,NormalizedSeasonal,0.104,0.011,Yes,0.000,1155
survey_irrigation_inground_wbic,StandardizedAnnualresidualbyfamily,0.107,0.012,Yes,0.000,1493
survey_irrigation_inground_wbic,StandardizedNonseasonalresidualbyfamily,0.048,0.002,No,0.100,1161
survey_irrigation_inground_wbic,StandardizedSeasonalresidualbyfamily,0.113,0.013,Yes,0.000,1124
survey_spa_or_hot_tub_outdoor,survey_water_feature_outdoor,0.000,0.000,Yes,0.000,170
survey_spa_or_hot_tub_outdoor,survey_pool,0.319,0.101,Yes,0.000,1391
survey_spa_or_hot_tub_outdoor,survey_pool_fill_automatic,0.262,0.069,Yes,0.000,206
survey_spa_or_hot_tub_outdoor,survey_pool_cover_chemical,0.000,0.000,No,1.000,208
survey_spa_or_hot_tub_outdoor,survey_pool_cover,-0.177,0.031,Yes,0.011,208
survey_spa_or_hot_tub_outdoor,survey_pool_cover_overnight,-0.100,0.010,No,0.151,208
survey_spa_or_hot_tub_outdoor,survey_program_participation_3,-0.028,0.001,No,0.269,1509
survey_spa_or_hot_tub_outdoor,survey_conservation_last_few,0.035,0.001,No,0.188,1447
survey_spa_or_hot_tub_outdoor,survey_giveaway_3,0.013,0.000,No,0.610,1521
survey_spa_or_hot_tub_outdoor,survey_retrofit_rebate_3,0.015,0.000,No,0.548,1521
survey_spa_or_hot_tub_outdoor,survey_landscape_rebate_3,0.080,0.006,Yes,0.002,1521
survey_spa_or_hot_tub_outdoor,survey_followed_guidelines,-0.021,0.000,No,0.421,1521
survey_spa_or_hot_tub_outdoor,survey_replaced_clothes_washer_HE,0.046,0.002,No,0.070,1521
survey_spa_or_hot_tub_outdoor,survey_conservation_shower_short,-0.026,0.001,No,0.317,1521
survey_spa_or_hot_tub_outdoor,survey_replaced_showerheads_LF,0.052,0.003,Yes,0.042,1521
survey_spa_or_hot_tub_outdoor,survey_toilet_inserts,0.019,0.000,No,0.464,1521
survey_spa_or_hot_tub_outdoor,survey_replaced_toilets_last_few,0.011,0.000,No,0.665,1521
survey_spa_or_hot_tub_outdoor,survey_disposal_used_less,0.013,0.000,No,0.625,1521
survey_spa_or_hot_tub_outdoor,survey_dishwasher_used_less,0.026,0.001,No,0.319,1521
survey_spa_or_hot_tub_outdoor,survey_clothes_washer_used_less,0.011,0.000,No,0.664,1521
survey_spa_or_hot_tub_outdoor,survey_faucet_drips_repaired,0.027,0.001,No,0.287,1521
survey_spa_or_hot_tub_outdoor,survey_audit_last_few,0.041,0.002,No,0.111,1521
survey_spa_or_hot_tub_outdoor,survey_shower_bucket,-0.044,0.002,No,0.084,1521
survey_spa_or_hot_tub_outdoor,survey_replaced_dishwasher_HE,0.068,0.005,Yes,0.008,1521
survey_spa_or_hot_tub_outdoor,survey_car_washed_less_often,-0.045,0.002,No,0.078,1521
survey_spa_or_hot_tub_outdoor,survey_irrigation_less_often,-0.003,0.000,No,0.893,1521
survey_spa_or_hot_tub_outdoor,survey_irrigation_avoid_heat,-0.006,0.000,No,0.814,1521
survey_spa_or_hot_tub_outdoor,survey_landscape_low_water_last_few,0.100,0.010,Yes,0.000,1521
survey_spa_or_hot_tub_outdoor,survey_irrigation_timer_shortened_last_few,0.110,0.012,Yes,0.000,1521
survey_spa_or_hot_tub_outdoor,survey_leak_irrigation_repaired,0.177,0.031,Yes,0.000,1521
survey_spa_or_hot_tub_outdoor,survey_irrigation_inground_monitor,0.148,0.022,Yes,0.000,1521
survey_spa_or_hot_tub_outdoor,survey_irrigation_inground_cycle,0.020,0.000,No,0.433,1521
survey_spa_or_hot_tub_outdoor,survey_gray_water_last_few,-0.051,0.003,Yes,0.046,1521
survey_spa_or_hot_tub_outdoor,survey_rain_barrel_last_few,-0.010,0.000,No,0.703,1521
survey_spa_or_hot_tub_outdoor,survey_household_pays,-0.004,0.000,No,0.863,1507
survey_spa_or_hot_tub_outdoor,survey_renter,-0.053,0.003,Yes,0.038,1504
survey_spa_or_hot_tub_outdoor,survey_homies,-0.012,0.000,No,0.637,1491
survey_spa_or_hot_tub_outdoor,survey_adults_employed,-0.002,0.000,No,0.933,1498
survey_spa_or_hot_tub_outdoor,survey_baths_per_week,-0.063,0.004,Yes,0.014,1500
survey_spa_or_hot_tub_outdoor,survey_showers_not_at_home,0.025,0.001,No,0.329,1502
survey_spa_or_hot_tub_outdoor,survey_participant,0.013,0.000,No,0.609,1521
survey_spa_or_hot_tub_outdoor,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,0.003,0.000,No,0.946,458
survey_spa_or_hot_tub_outdoor,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,-0.045,0.002,No,0.500,224
survey_spa_or_hot_tub_outdoor,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,-0.090,0.008,No,0.104,330
survey_spa_or_hot_tub_outdoor,Wheredoyouthinkhomeownersusethemostwater,0.070,0.005,No,0.198,340
survey_spa_or_hot_tub_outdoor,survey_hot_water_waiting,0.044,0.002,No,0.112,1330
survey_spa_or_hot_tub_outdoor,survey_hot_water_wait_bother,0.003,0.000,No,0.927,1348
survey_spa_or_hot_tub_outdoor,survey_landscaper,0.171,0.029,Yes,0.000,1125
survey_spa_or_hot_tub_outdoor,survey_manual_irrigation_pct,-0.142,0.020,Yes,0.000,1130
survey_spa_or_hot_tub_outdoor,survey_spa_or_hot_tub_outdoor_filled,0.000,0.000,Yes,0.000,172
survey_spa_or_hot_tub_outdoor,survey_car_washed,-0.054,0.003,Yes,0.037,1508
survey_spa_or_hot_tub_outdoor,survey_walk_washed,-0.020,0.000,No,0.443,1472
survey_spa_or_hot_tub_outdoor,survey_drought,-0.034,0.001,No,0.184,1491
survey_spa_or_hot_tub_outdoor,survey_highest_grade,0.125,0.016,Yes,0.000,1490
survey_spa_or_hot_tub_outdoor,reuws2_attitude_A,-0.036,0.001,No,0.164,1473
survey_spa_or_hot_tub_outdoor,reuws2_attitude_B,0.031,0.001,No,0.241,1470
survey_spa_or_hot_tub_outdoor,reuws2_attitude_C,-0.028,0.001,No,0.288,1459
survey_spa_or_hot_tub_outdoor,reuws2_attitude_D,-0.023,0.001,No,0.383,1479
survey_spa_or_hot_tub_outdoor,reuws2_attitude_E,-0.051,0.003,No,0.051,1468
survey_spa_or_hot_tub_outdoor,reuws2_attitude_F,-0.047,0.002,No,0.069,1500
survey_spa_or_hot_tub_outdoor,reuws2_attitude_G,-0.064,0.004,Yes,0.014,1493
survey_spa_or_hot_tub_outdoor,reuws2_attitude_H,-0.079,0.006,Yes,0.003,1433
survey_spa_or_hot_tub_outdoor,reuws2_attitude_I,-0.008,0.000,No,0.757,1430
survey_spa_or_hot_tub_outdoor,reuws2_attitude_J,-0.024,0.001,No,0.368,1458
survey_spa_or_hot_tub_outdoor,reuws2_attitude_K,-0.023,0.001,No,0.386,1468
survey_spa_or_hot_tub_outdoor,reuws2_attitude_L,0.041,0.002,No,0.120,1456
survey_spa_or_hot_tub_outdoor,reuws2_attitude_M,-0.064,0.004,Yes,0.013,1486
survey_spa_or_hot_tub_outdoor,reuws2_attitude_N,-0.017,0.000,No,0.511,1480
survey_spa_or_hot_tub_outdoor,reuws2_attitude_O,-0.011,0.000,No,0.681,1482
survey_spa_or_hot_tub_outdoor,reuws2_attitude_P,-0.074,0.005,Yes,0.004,1472
survey_spa_or_hot_tub_outdoor,reuws2_attitude_Q,-0.036,0.001,No,0.171,1466
survey_spa_or_hot_tub_outdoor,reuws2_attitude_R,-0.065,0.004,Yes,0.013,1469
survey_spa_or_hot_tub_outdoor,reuws2_attitude_S,-0.037,0.001,No,0.152,1470
survey_spa_or_hot_tub_outdoor,PctSeasonal,0.068,0.005,Yes,0.019,1181
survey_spa_or_hot_tub_outdoor,Inwhatyeardidyoumovetothishome,0.095,0.009,Yes,0.000,1478
survey_spa_or_hot_tub_outdoor,TotalPersonsinHousehold,0.012,0.000,No,0.632,1479
survey_spa_or_hot_tub_outdoor,survey_year,0.000,0.000,No,1.000,1521
survey_spa_or_hot_tub_outdoor,survey_other_sources_pct,0.369,0.136,Yes,0.000,89
survey_spa_or_hot_tub_outdoor,survey_year_built,0.149,0.022,Yes,0.000,1479
survey_spa_or_hot_tub_outdoor,survey_age_of_home,-0.149,0.022,Yes,0.000,1479
survey_spa_or_hot_tub_outdoor,survey_years_in_home,-0.095,0.009,Yes,0.000,1478
