var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_number_of_utility_sinks,TotalGPD,0.141,0.020,Yes,0.000,963
survey_number_of_utility_sinks,survey_age_of_home,-0.058,0.003,Yes,0.000,4398
survey_number_of_utility_sinks,RandomSequence,-0.007,0.000,No,0.651,4581
survey_number_of_utility_sinks,pct_flushes_gt_2_2,-0.001,0.000,No,0.970,963
survey_number_of_utility_sinks,pct_flushes_lt_2_2,0.001,0.000,No,0.970,963
survey_number_of_whirlpools,survey_other_conservation,-0.036,0.001,Yes,0.025,3786
survey_number_of_whirlpools,survey_other_sources,-0.009,0.000,No,0.586,3682
survey_number_of_whirlpools,survey_pool,0.177,0.031,Yes,0.000,3757
survey_number_of_whirlpools,survey_pressure_regulator,0.072,0.005,Yes,0.000,3263
survey_number_of_whirlpools,survey_rain_barrel,-0.011,0.000,No,0.515,3786
survey_number_of_whirlpools,survey_renter,-0.084,0.007,Yes,0.000,3741
survey_number_of_whirlpools,survey_replaced_showerheads_LF,0.001,0.000,No,0.962,3786
survey_number_of_whirlpools,survey_replaced_toilets_ulft,0.073,0.005,Yes,0.000,3786
survey_number_of_whirlpools,survey_roof_direction,-0.031,0.001,No,0.060,3759
survey_number_of_whirlpools,survey_separate_meters,0.011,0.000,No,0.527,3308
survey_number_of_whirlpools,survey_SFR,0.045,0.002,Yes,0.006,3745
survey_number_of_whirlpools,survey_stream,-0.019,0.000,No,0.794,195
survey_number_of_whirlpools,survey_toilet_inserts,0.000,0.000,No,0.991,3786
survey_number_of_whirlpools,survey_treatment,0.147,0.022,Yes,0.000,3748
survey_number_of_whirlpools,survey_water_feature_outdoor,0.076,0.006,Yes,0.000,3786
survey_number_of_whirlpools,survey_water_feature_outdoor_fountain,0.091,0.008,Yes,0.000,3786
survey_number_of_whirlpools,survey_water_feature_outdoor_pond,0.017,0.000,No,0.288,3786
survey_number_of_whirlpools,survey_well,-0.046,0.002,No,0.527,195
survey_number_of_whirlpools,reuws1_attitude_A,-0.030,0.001,No,0.065,3698
survey_number_of_whirlpools,survey_drought,-0.060,0.004,Yes,0.001,2938
survey_number_of_whirlpools,survey_highest_grade,0.115,0.013,Yes,0.000,3660
survey_number_of_whirlpools,AnnualKgal,0.275,0.075,Yes,0.000,3429
survey_number_of_whirlpools,Averageclotheswasherloadgal,-0.026,0.001,No,0.459,788
survey_number_of_whirlpools,Averageshowergal,0.039,0.002,No,0.267,801
survey_number_of_whirlpools,Averageshowermodeflowgpm,0.027,0.001,No,0.442,801
survey_number_of_whirlpools,Averageshowerseconds,0.005,0.000,No,0.882,801
survey_number_of_whirlpools,Averagetoiletflushvolume,-0.025,0.001,No,0.472,805
survey_number_of_whirlpools,Bathtubgpd,0.056,0.003,No,0.212,501
survey_number_of_whirlpools,capita,0.068,0.005,Yes,0.000,3786
survey_number_of_whirlpools,Clotheswashergpd,0.112,0.012,Yes,0.002,788
survey_number_of_whirlpools,Clotheswasherloadsperday,0.130,0.017,Yes,0.000,788
survey_number_of_whirlpools,Dishwashergpd,0.025,0.001,No,0.524,637
survey_number_of_whirlpools,Faucetgpd,0.123,0.015,Yes,0.000,805
survey_number_of_whirlpools,IndoorGPD,0.170,0.029,Yes,0.000,805
survey_number_of_whirlpools,irrigated_area_sqft,0.184,0.034,Yes,0.000,765
survey_number_of_whirlpools,Leakgpd,0.133,0.018,Yes,0.000,803
survey_number_of_whirlpools,NonseasonalKgal,0.173,0.030,Yes,0.000,806
survey_number_of_whirlpools,Othergpd,0.101,0.010,Yes,0.006,744
survey_number_of_whirlpools,OutdoorGPD,0.307,0.094,Yes,0.000,773
survey_number_of_whirlpools,SeasonalKgal,0.272,0.074,Yes,0.000,806
survey_number_of_whirlpools,Showergpd,0.076,0.006,Yes,0.033,801
survey_number_of_whirlpools,Showerminutesperday,0.072,0.005,Yes,0.041,801
survey_number_of_whirlpools,Showersperday,0.107,0.011,Yes,0.002,801
survey_number_of_whirlpools,Survey_Car_Washed,-0.001,0.000,No,0.971,3739
survey_number_of_whirlpools,survey_home_value,0.408,0.167,Yes,0.000,3243
survey_number_of_whirlpools,survey_homies,0.029,0.001,No,0.076,3726
survey_number_of_whirlpools,survey_household_income,0.333,0.111,Yes,0.000,3129
survey_number_of_whirlpools,survey_indoor_sqft,0.349,0.122,Yes,0.000,3417
survey_number_of_whirlpools,survey_irrigation_pct,0.061,0.004,Yes,0.001,3298
survey_number_of_whirlpools,survey_landscape_pct,-0.005,0.000,No,0.778,3072
survey_number_of_whirlpools,survey_landscape_turf_pct,-0.057,0.003,Yes,0.002,3080
survey_number_of_whirlpools,survey_monthly_rent,0.435,0.189,Yes,0.000,356
survey_number_of_whirlpools,survey_number_of_adults,0.073,0.005,Yes,0.000,3773
survey_number_of_whirlpools,survey_number_of_children,0.002,0.000,No,0.909,3786
survey_number_of_whirlpools,survey_number_of_teenagers,0.055,0.003,Yes,0.001,3786
survey_number_of_whirlpools,survey_parcel_sqft,0.199,0.040,Yes,0.000,3035
survey_number_of_whirlpools,survey_walk_washed,0.035,0.001,Yes,0.033,3729
survey_number_of_whirlpools,survey_year_built,0.263,0.069,Yes,0.000,3626
survey_number_of_whirlpools,survey_year_moved_in,0.101,0.010,Yes,0.000,3712
survey_number_of_whirlpools,Toiletflushstdev,0.036,0.001,No,0.314,805
survey_number_of_whirlpools,Toiletgpd,0.057,0.003,No,0.104,805
survey_number_of_whirlpools,TotalGPD,0.314,0.099,Yes,0.000,805
survey_number_of_whirlpools,survey_age_of_home,-0.263,0.069,Yes,0.000,3626
survey_number_of_whirlpools,RandomSequence,-0.035,0.001,Yes,0.032,3786
survey_number_of_whirlpools,pct_flushes_gt_2_2,-0.024,0.001,No,0.495,805
survey_number_of_whirlpools,pct_flushes_lt_2_2,0.024,0.001,No,0.495,805
survey_other_conservation,survey_other_sources,0.076,0.006,Yes,0.000,5347
survey_other_conservation,survey_pool,-0.031,0.001,Yes,0.024,5165
survey_other_conservation,survey_pressure_regulator,-0.012,0.000,No,0.404,4550
survey_other_conservation,survey_rain_barrel,0.048,0.002,Yes,0.000,5574
survey_other_conservation,survey_renter,0.024,0.001,No,0.077,5498
survey_other_conservation,survey_replaced_showerheads_LF,-0.019,0.000,No,0.161,5574
survey_other_conservation,survey_replaced_toilets_ulft,-0.013,0.000,No,0.317,5574
survey_other_conservation,survey_roof_direction,0.052,0.003,Yes,0.000,5532
survey_other_conservation,survey_separate_meters,-0.001,0.000,No,0.949,4890
survey_other_conservation,survey_SFR,-0.004,0.000,No,0.753,5498
survey_other_conservation,survey_stream,-0.032,0.001,No,0.578,305
survey_other_conservation,survey_toilet_inserts,-0.023,0.001,No,0.084,5574
survey_other_conservation,survey_treatment,-0.035,0.001,Yes,0.011,5194
survey_other_conservation,survey_water_feature_outdoor,-0.013,0.000,No,0.333,5574
survey_other_conservation,survey_water_feature_outdoor_fountain,-0.019,0.000,No,0.166,5574
survey_other_conservation,survey_water_feature_outdoor_pond,-0.001,0.000,No,0.915,5574
survey_other_conservation,survey_well,-0.008,0.000,No,0.891,305
survey_other_conservation,reuws1_attitude_A,0.016,0.000,No,0.252,5399
survey_other_conservation,survey_drought,-0.004,0.000,No,0.815,4267
survey_other_conservation,survey_highest_grade,0.021,0.000,No,0.129,5357
survey_other_conservation,AnnualKgal,-0.048,0.002,Yes,0.001,5106
survey_other_conservation,Averageclotheswasherloadgal,-0.038,0.001,No,0.196,1160
survey_other_conservation,Averageshowergal,-0.002,0.000,No,0.943,1178
survey_other_conservation,Averageshowermodeflowgpm,-0.012,0.000,No,0.687,1178
survey_other_conservation,Averageshowerseconds,0.040,0.002,No,0.175,1178
survey_other_conservation,Averagetoiletflushvolume,0.040,0.002,No,0.167,1187
survey_other_conservation,Bathtubgpd,-0.001,0.000,No,0.971,725
survey_other_conservation,capita,-0.021,0.000,No,0.120,5574
survey_other_conservation,Clotheswashergpd,-0.039,0.002,No,0.181,1160
survey_other_conservation,Clotheswasherloadsperday,-0.033,0.001,No,0.255,1160
survey_other_conservation,Dishwashergpd,0.034,0.001,No,0.304,906
survey_other_conservation,Faucetgpd,-0.048,0.002,No,0.095,1187
survey_other_conservation,IndoorGPD,-0.046,0.002,No,0.112,1187
survey_other_conservation,irrigated_area_sqft,0.000,0.000,No,0.990,1130
survey_other_conservation,Leakgpd,-0.033,0.001,No,0.251,1184
survey_other_conservation,NonseasonalKgal,-0.053,0.003,No,0.067,1188
survey_other_conservation,Othergpd,-0.015,0.000,No,0.616,1099
survey_other_conservation,OutdoorGPD,-0.023,0.001,No,0.441,1146
survey_other_conservation,SeasonalKgal,-0.007,0.000,No,0.798,1188
survey_other_conservation,Showergpd,-0.000,0.000,No,0.991,1178
survey_other_conservation,Showerminutesperday,0.022,0.000,No,0.444,1178
survey_other_conservation,Showersperday,-0.008,0.000,No,0.796,1178
survey_other_conservation,Survey_Car_Washed,-0.021,0.000,No,0.118,5485
survey_other_conservation,survey_home_value,-0.037,0.001,Yes,0.011,4735
survey_other_conservation,survey_homies,-0.034,0.001,Yes,0.011,5465
survey_other_conservation,survey_household_income,-0.029,0.001,Yes,0.047,4564
survey_other_conservation,survey_indoor_sqft,-0.046,0.002,Yes,0.001,4984
survey_other_conservation,survey_irrigation_pct,-0.005,0.000,No,0.733,4769
survey_other_conservation,survey_landscape_pct,0.022,0.000,No,0.136,4470
survey_other_conservation,survey_landscape_turf_pct,0.004,0.000,No,0.769,4495
survey_other_conservation,survey_monthly_rent,-0.063,0.004,No,0.141,546
survey_other_conservation,survey_number_of_adults,-0.027,0.001,Yes,0.041,5545
survey_other_conservation,survey_number_of_children,0.001,0.000,No,0.955,5574
survey_other_conservation,survey_number_of_teenagers,-0.010,0.000,No,0.462,5574
survey_other_conservation,survey_parcel_sqft,-0.000,0.000,No,0.995,4405
survey_other_conservation,survey_walk_washed,-0.028,0.001,Yes,0.041,5476
survey_other_conservation,survey_year_built,-0.036,0.001,Yes,0.009,5330
survey_other_conservation,survey_year_moved_in,0.011,0.000,No,0.398,5443
survey_other_conservation,Toiletflushstdev,0.033,0.001,No,0.251,1186
survey_other_conservation,Toiletgpd,-0.037,0.001,No,0.207,1187
survey_other_conservation,TotalGPD,-0.028,0.001,No,0.330,1187
survey_other_conservation,survey_age_of_home,0.036,0.001,Yes,0.009,5330
survey_other_conservation,RandomSequence,-0.002,0.000,No,0.900,5574
survey_other_conservation,pct_flushes_gt_2_2,0.023,0.001,No,0.430,1187
survey_other_conservation,pct_flushes_lt_2_2,-0.023,0.001,No,0.430,1187
survey_other_sources,survey_pool,-0.021,0.000,No,0.131,4979
survey_other_sources,survey_pressure_regulator,-0.055,0.003,Yes,0.000,4384
survey_other_sources,survey_rain_barrel,0.310,0.096,Yes,0.000,5347
survey_other_sources,survey_renter,-0.001,0.000,No,0.917,5279
survey_other_sources,survey_replaced_showerheads_LF,0.036,0.001,Yes,0.008,5347
survey_other_sources,survey_replaced_toilets_ulft,0.015,0.000,No,0.265,5347
survey_other_sources,survey_roof_direction,0.396,0.157,Yes,0.000,5316
survey_other_sources,survey_separate_meters,-0.021,0.000,No,0.142,4688
survey_other_sources,survey_SFR,-0.027,0.001,No,0.052,5281
survey_other_sources,survey_stream,0.000,0.000,Yes,0.000,305
survey_other_sources,survey_toilet_inserts,0.020,0.000,No,0.142,5347
survey_other_sources,survey_treatment,-0.040,0.002,Yes,0.005,5009
survey_other_sources,survey_water_feature_outdoor,0.025,0.001,No,0.063,5347
survey_other_sources,survey_water_feature_outdoor_fountain,0.004,0.000,No,0.781,5347
survey_other_sources,survey_water_feature_outdoor_pond,0.029,0.001,Yes,0.034,5347
survey_other_sources,survey_well,0.000,0.000,Yes,0.000,305
survey_other_sources,reuws1_attitude_A,0.023,0.001,No,0.091,5206
survey_other_sources,survey_drought,-0.002,0.000,No,0.879,4122
survey_other_sources,survey_highest_grade,-0.047,0.002,Yes,0.001,5154
survey_other_sources,AnnualKgal,-0.077,0.006,Yes,0.000,4899
survey_other_sources,Averageclotheswasherloadgal,-0.036,0.001,No,0.237,1101
survey_other_sources,Averageshowergal,-0.026,0.001,No,0.391,1119
survey_other_sources,Averageshowermodeflowgpm,-0.024,0.001,No,0.422,1119
survey_other_sources,Averageshowerseconds,-0.004,0.000,No,0.891,1119
survey_other_sources,Averagetoiletflushvolume,-0.016,0.000,No,0.590,1127
survey_other_sources,Bathtubgpd,0.022,0.000,No,0.571,693
survey_other_sources,capita,-0.016,0.000,No,0.242,5347
survey_other_sources,Clotheswashergpd,0.003,0.000,No,0.925,1101
survey_other_sources,Clotheswasherloadsperday,0.005,0.000,No,0.857,1101
survey_other_sources,Dishwashergpd,-0.007,0.000,No,0.834,859
survey_other_sources,Faucetgpd,-0.023,0.001,No,0.434,1127
survey_other_sources,IndoorGPD,-0.026,0.001,No,0.379,1127
survey_other_sources,irrigated_area_sqft,0.074,0.006,Yes,0.015,1070
survey_other_sources,Leakgpd,-0.014,0.000,No,0.648,1124
survey_other_sources,NonseasonalKgal,-0.029,0.001,No,0.337,1128
survey_other_sources,Othergpd,-0.011,0.000,No,0.729,1042
survey_other_sources,OutdoorGPD,-0.056,0.003,No,0.066,1088
survey_other_sources,SeasonalKgal,-0.077,0.006,Yes,0.010,1128
survey_other_sources,Showergpd,-0.021,0.000,No,0.484,1119
survey_other_sources,Showerminutesperday,-0.020,0.000,No,0.502,1119
survey_other_sources,Showersperday,-0.036,0.001,No,0.235,1119
survey_other_sources,Survey_Car_Washed,0.025,0.001,No,0.073,5270
survey_other_sources,survey_home_value,-0.028,0.001,No,0.060,4548
survey_other_sources,survey_homies,0.041,0.002,Yes,0.003,5250
survey_other_sources,survey_household_income,-0.036,0.001,Yes,0.017,4399
survey_other_sources,survey_indoor_sqft,-0.035,0.001,Yes,0.017,4800
survey_other_sources,survey_irrigation_pct,-0.022,0.000,No,0.140,4641
survey_other_sources,survey_landscape_pct,0.049,0.002,Yes,0.001,4343
survey_other_sources,survey_landscape_turf_pct,0.022,0.000,No,0.141,4361
survey_other_sources,survey_monthly_rent,-0.012,0.000,No,0.790,530
survey_other_sources,survey_number_of_adults,0.016,0.000,No,0.243,5321
survey_other_sources,survey_number_of_children,-0.022,0.000,No,0.115,5347
survey_other_sources,survey_number_of_teenagers,-0.026,0.001,No,0.057,5347
survey_other_sources,survey_parcel_sqft,0.091,0.008,Yes,0.000,4269
survey_other_sources,survey_walk_washed,-0.024,0.001,No,0.082,5266
survey_other_sources,survey_year_built,-0.098,0.010,Yes,0.000,5116
survey_other_sources,survey_year_moved_in,-0.066,0.004,Yes,0.000,5229
survey_other_sources,Toiletflushstdev,-0.002,0.000,No,0.935,1126
survey_other_sources,Toiletgpd,-0.040,0.002,No,0.184,1127
survey_other_sources,TotalGPD,-0.059,0.003,Yes,0.049,1127
survey_other_sources,survey_age_of_home,0.098,0.010,Yes,0.000,5116
survey_other_sources,RandomSequence,0.018,0.000,No,0.194,5347
survey_other_sources,pct_flushes_gt_2_2,0.016,0.000,No,0.598,1127
survey_other_sources,pct_flushes_lt_2_2,-0.016,0.000,No,0.598,1127
survey_pool,survey_pressure_regulator,0.121,0.015,Yes,0.000,4455
survey_pool,survey_rain_barrel,-0.026,0.001,No,0.061,5165
survey_pool,survey_renter,-0.095,0.009,Yes,0.000,5096
survey_pool,survey_replaced_showerheads_LF,0.010,0.000,No,0.463,5165
survey_pool,survey_replaced_toilets_ulft,0.033,0.001,Yes,0.018,5165
survey_pool,survey_roof_direction,-0.022,0.000,No,0.113,5123
survey_pool,survey_separate_meters,-0.086,0.007,Yes,0.000,4531
survey_pool,survey_SFR,0.091,0.008,Yes,0.000,5097
survey_pool,survey_stream,-0.035,0.001,No,0.557,285
survey_pool,survey_toilet_inserts,0.026,0.001,No,0.066,5165
survey_pool,survey_treatment,0.146,0.021,Yes,0.000,5103
survey_pool,survey_water_feature_outdoor,0.017,0.000,No,0.215,5165
survey_pool,survey_water_feature_outdoor_fountain,0.030,0.001,Yes,0.030,5165
survey_pool,survey_water_feature_outdoor_pond,-0.000,0.000,No,0.991,5165
survey_pool,survey_well,-0.033,0.001,No,0.574,285
survey_pool,reuws1_attitude_A,0.051,0.003,Yes,0.000,5028
survey_pool,survey_drought,0.079,0.006,Yes,0.000,3968
survey_pool,survey_highest_grade,0.124,0.015,Yes,0.000,4982
survey_pool,AnnualKgal,0.398,0.158,Yes,0.000,4714
survey_pool,Averageclotheswasherloadgal,0.073,0.005,Yes,0.016,1075
survey_pool,Averageshowergal,0.069,0.005,Yes,0.023,1092
survey_pool,Averageshowermodeflowgpm,0.073,0.005,Yes,0.016,1092
survey_pool,Averageshowerseconds,-0.003,0.000,No,0.930,1092
survey_pool,Averagetoiletflushvolume,-0.010,0.000,No,0.744,1100
survey_pool,Bathtubgpd,0.011,0.000,No,0.768,675
survey_pool,capita,0.099,0.010,Yes,0.000,5165
survey_pool,Clotheswashergpd,0.108,0.012,Yes,0.000,1075
survey_pool,Clotheswasherloadsperday,0.100,0.010,Yes,0.001,1075
survey_pool,Dishwashergpd,0.029,0.001,No,0.402,846
survey_pool,Faucetgpd,0.122,0.015,Yes,0.000,1100
survey_pool,IndoorGPD,0.198,0.039,Yes,0.000,1100
survey_pool,irrigated_area_sqft,0.128,0.016,Yes,0.000,1047
survey_pool,Leakgpd,0.157,0.025,Yes,0.000,1097
survey_pool,NonseasonalKgal,0.193,0.037,Yes,0.000,1101
survey_pool,Othergpd,0.138,0.019,Yes,0.000,1023
survey_pool,OutdoorGPD,0.275,0.075,Yes,0.000,1062
survey_pool,SeasonalKgal,0.379,0.144,Yes,0.000,1101
survey_pool,Showergpd,0.073,0.005,Yes,0.016,1092
survey_pool,Showerminutesperday,0.040,0.002,No,0.183,1092
survey_pool,Showersperday,0.058,0.003,No,0.054,1092
survey_pool,Survey_Car_Washed,0.013,0.000,No,0.359,5086
survey_pool,survey_home_value,0.294,0.087,Yes,0.000,4408
survey_pool,survey_homies,0.006,0.000,No,0.657,5072
survey_pool,survey_household_income,0.310,0.096,Yes,0.000,4259
survey_pool,survey_indoor_sqft,0.304,0.092,Yes,0.000,4644
survey_pool,survey_irrigation_pct,0.040,0.002,Yes,0.007,4455
survey_pool,survey_landscape_pct,-0.140,0.019,Yes,0.000,4170
survey_pool,survey_landscape_turf_pct,-0.135,0.018,Yes,0.000,4185
survey_pool,survey_monthly_rent,0.239,0.057,Yes,0.000,498
survey_pool,survey_number_of_adults,0.087,0.008,Yes,0.000,5142
survey_pool,survey_number_of_children,0.033,0.001,Yes,0.018,5165
survey_pool,survey_number_of_teenagers,0.062,0.004,Yes,0.000,5165
survey_pool,survey_parcel_sqft,0.261,0.068,Yes,0.000,4107
survey_pool,survey_walk_washed,0.136,0.018,Yes,0.000,5084
survey_pool,survey_year_built,0.166,0.027,Yes,0.000,4941
survey_pool,survey_year_moved_in,0.075,0.006,Yes,0.000,5052
survey_pool,Toiletflushstdev,0.070,0.005,Yes,0.021,1099
survey_pool,Toiletgpd,0.088,0.008,Yes,0.003,1100
survey_pool,TotalGPD,0.300,0.090,Yes,0.000,1100
survey_pool,survey_age_of_home,-0.166,0.027,Yes,0.000,4941
survey_pool,RandomSequence,-0.013,0.000,No,0.353,5165
survey_pool,pct_flushes_gt_2_2,-0.063,0.004,Yes,0.036,1100
survey_pool,pct_flushes_lt_2_2,0.063,0.004,Yes,0.036,1100
survey_pressure_regulator,survey_rain_barrel,-0.033,0.001,Yes,0.026,4550
survey_pressure_regulator,survey_renter,-0.088,0.008,Yes,0.000,4489
survey_pressure_regulator,survey_replaced_showerheads_LF,0.071,0.005,Yes,0.000,4550
survey_pressure_regulator,survey_replaced_toilets_ulft,0.093,0.009,Yes,0.000,4550
survey_pressure_regulator,survey_roof_direction,-0.031,0.001,Yes,0.035,4511
survey_pressure_regulator,survey_separate_meters,-0.031,0.001,No,0.051,4077
survey_pressure_regulator,survey_SFR,0.040,0.002,Yes,0.008,4492
survey_pressure_regulator,survey_stream,0.072,0.005,No,0.255,252
survey_pressure_regulator,survey_toilet_inserts,0.015,0.000,No,0.298,4550
survey_pressure_regulator,survey_treatment,0.058,0.003,Yes,0.000,4475
survey_pressure_regulator,survey_water_feature_outdoor,0.043,0.002,Yes,0.004,4550
survey_pressure_regulator,survey_water_feature_outdoor_fountain,0.034,0.001,Yes,0.022,4550
survey_pressure_regulator,survey_water_feature_outdoor_pond,0.031,0.001,Yes,0.040,4550
survey_pressure_regulator,survey_well,0.020,0.000,No,0.749,252
survey_pressure_regulator,reuws1_attitude_A,0.009,0.000,No,0.544,4434
survey_pressure_regulator,survey_drought,0.083,0.007,Yes,0.000,3524
survey_pressure_regulator,survey_highest_grade,0.084,0.007,Yes,0.000,4407
survey_pressure_regulator,AnnualKgal,0.168,0.028,Yes,0.000,4170
survey_pressure_regulator,Averageclotheswasherloadgal,0.026,0.001,No,0.422,953
survey_pressure_regulator,Averageshowergal,-0.008,0.000,No,0.793,969
survey_pressure_regulator,Averageshowermodeflowgpm,-0.059,0.003,No,0.068,969
survey_pressure_regulator,Averageshowerseconds,0.074,0.005,Yes,0.021,969
survey_pressure_regulator,Averagetoiletflushvolume,-0.112,0.013,Yes,0.000,977
survey_pressure_regulator,Bathtubgpd,-0.015,0.000,No,0.712,596
