var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_irrigation,survey_irrigation_sensor_soil,0.034,0.001,Yes,0.017,4847
survey_irrigation,survey_conservation,0.063,0.004,Yes,0.000,5318
survey_irrigation,survey_SFR,0.086,0.007,Yes,0.000,5498
survey_irrigation,survey_has_apartment,-0.034,0.001,Yes,0.013,5493
survey_irrigation,survey_separate_meters,-0.008,0.000,No,0.575,4890
survey_irrigation,survey_household_pays,-0.057,0.003,Yes,0.000,5527
survey_irrigation,survey_adults_employed,0.023,0.001,No,0.088,5465
survey_irrigation,survey_floors,0.042,0.002,Yes,0.002,5506
survey_irrigation,survey_renter,-0.096,0.009,Yes,0.000,5498
survey_irrigation,reuws1_attitude_A,-0.010,0.000,No,0.475,5399
survey_irrigation,survey_drought,-0.010,0.000,No,0.503,4267
survey_irrigation,survey_highest_grade,0.131,0.017,Yes,0.000,5357
survey_irrigation,irrigated_area_sqft,-0.017,0.000,No,0.575,1130
survey_irrigation,Q3,0.069,0.005,Yes,0.000,5259
survey_irrigation,Q4no,-0.133,0.018,Yes,0.000,5573
survey_irrigation,Q4year,0.121,0.015,Yes,0.000,5574
survey_irrigation,Q5no,-0.192,0.037,Yes,0.000,5574
survey_irrigation,Q5year,0.162,0.026,Yes,0.000,5574
survey_irrigation,Q6,-0.059,0.004,Yes,0.000,5574
survey_irrigation,Q13,0.146,0.021,Yes,0.000,5422
survey_irrigation,Q14,0.334,0.112,Yes,0.000,5414
survey_irrigation,Q20,0.197,0.039,Yes,0.000,5574
survey_irrigation,Q23no,-0.060,0.004,Yes,0.000,5574
survey_irrigation,Q23length,0.081,0.007,Yes,0.000,5574
survey_irrigation,Q23width,0.082,0.007,Yes,0.000,5574
survey_irrigation,Q23depth,0.082,0.007,Yes,0.000,5574
survey_irrigation,survey_year,0.000,0.000,No,1.000,5574
survey_irrigation,survey_parcel_sqft,0.076,0.006,Yes,0.000,4405
survey_irrigation,survey_landscape_pct,0.105,0.011,Yes,0.000,4470
survey_irrigation,survey_landscape_turf_pct,-0.000,0.000,No,0.993,4495
survey_irrigation,survey_irrigation_pct,0.158,0.025,Yes,0.000,4769
survey_irrigation,Survey_Car_Washed,0.016,0.000,No,0.244,5485
survey_irrigation,survey_walk_washed,0.036,0.001,Yes,0.008,5476
survey_irrigation,survey_number_of_adults,0.040,0.002,Yes,0.003,5545
survey_irrigation,survey_number_of_teenagers,0.022,0.000,No,0.107,5574
survey_irrigation,survey_number_of_children,0.023,0.001,No,0.090,5574
survey_irrigation,capita,0.047,0.002,Yes,0.000,5574
survey_irrigation,survey_homies,0.007,0.000,No,0.598,5465
survey_irrigation,survey_year_built,0.137,0.019,Yes,0.000,5330
survey_irrigation,survey_year_moved_in,0.056,0.003,Yes,0.000,5443
survey_irrigation,survey_indoor_sqft,0.149,0.022,Yes,0.000,4984
survey_irrigation,survey_monthly_rent,0.199,0.040,Yes,0.000,546
survey_irrigation,survey_home_value,0.131,0.017,Yes,0.000,4735
survey_irrigation,survey_household_income,0.158,0.025,Yes,0.000,4564
survey_irrigation,TraceLengthDays,-0.005,0.000,No,0.865,1187
survey_irrigation,TotalGPD,0.118,0.014,Yes,0.000,1187
survey_irrigation,IndoorGPD,0.058,0.003,Yes,0.047,1187
survey_irrigation,OutdoorGPD,0.110,0.012,Yes,0.000,1146
survey_irrigation,Bathtubgpd,-0.006,0.000,No,0.875,725
survey_irrigation,Clotheswashergpd,0.069,0.005,Yes,0.018,1160
survey_irrigation,Dishwashergpd,0.055,0.003,No,0.098,906
survey_irrigation,Faucetgpd,0.060,0.004,Yes,0.040,1187
survey_irrigation,Leakgpd,-0.020,0.000,No,0.497,1184
survey_irrigation,Othergpd,-0.055,0.003,No,0.067,1099
survey_irrigation,Showergpd,0.053,0.003,No,0.070,1178
survey_irrigation,Toiletgpd,0.075,0.006,Yes,0.010,1187
survey_irrigation,Averageclotheswasherloadgal,0.010,0.000,No,0.740,1160
survey_irrigation,Clotheswasherloadsperday,0.060,0.004,Yes,0.042,1160
survey_irrigation,Averageshowerseconds,-0.000,0.000,No,0.991,1178
survey_irrigation,Averageshowergal,0.014,0.000,No,0.639,1178
survey_irrigation,Averageshowermodeflowgpm,0.031,0.001,No,0.290,1178
survey_irrigation,Showersperday,0.063,0.004,Yes,0.032,1178
survey_irrigation,Showerminutesperday,0.051,0.003,No,0.078,1178
survey_irrigation,Averagetoiletflushvolume,0.035,0.001,No,0.227,1187
survey_irrigation,Toiletflushstdev,0.029,0.001,No,0.312,1186
survey_irrigation,survey_age_of_home,-0.137,0.019,Yes,0.000,5330
survey_irrigation,pct_flushes_gt_2_2,0.026,0.001,No,0.370,1187
survey_irrigation,pct_flushes_lt_2_2,-0.026,0.001,No,0.370,1187
survey_irrigation,RandomSequence,0.004,0.000,No,0.768,5574
survey_irrigation,NormalizedAnnual,0.168,0.028,Yes,0.000,5104
survey_irrigation,NormalizedNonseasonal,0.096,0.009,Yes,0.001,1188
survey_irrigation,NormalizedSeasonal,0.211,0.045,Yes,0.000,1063
survey_irrigation,StandardizedAnnualresidualbyfamily,0.164,0.027,Yes,0.000,5075
survey_irrigation,StandardizedNonseasonalresidualbyfamily,0.072,0.005,Yes,0.012,1188
survey_irrigation,StandardizedSeasonalresidualbyfamily,0.201,0.040,Yes,0.000,1063
survey_irrigation_inground,survey_irrigation_HOA,-0.002,0.000,No,0.864,5574
survey_irrigation_inground,Survey_Irrigation_InGround_Front_Automatic,0.721,0.520,Yes,0.000,5574
survey_irrigation_inground,Survey_Irrigation_InGround_Back_Automatic,0.720,0.518,Yes,0.000,5574
survey_irrigation_inground,survey_irrigation_inground_timer,0.751,0.564,Yes,0.000,5574
survey_irrigation_inground,survey_irrigation_sensor_rain,0.151,0.023,Yes,0.000,4847
survey_irrigation_inground,survey_irrigation_sensor_soil,0.070,0.005,Yes,0.000,4847
survey_irrigation_inground,survey_conservation,0.023,0.001,No,0.087,5318
survey_irrigation_inground,survey_SFR,0.085,0.007,Yes,0.000,5498
survey_irrigation_inground,survey_has_apartment,-0.053,0.003,Yes,0.000,5493
survey_irrigation_inground,survey_separate_meters,-0.005,0.000,No,0.728,4890
survey_irrigation_inground,survey_household_pays,-0.044,0.002,Yes,0.001,5527
survey_irrigation_inground,survey_adults_employed,0.016,0.000,No,0.234,5465
survey_irrigation_inground,survey_floors,0.008,0.000,No,0.546,5506
survey_irrigation_inground,survey_renter,-0.109,0.012,Yes,0.000,5498
survey_irrigation_inground,reuws1_attitude_A,-0.039,0.002,Yes,0.004,5399
survey_irrigation_inground,survey_drought,0.073,0.005,Yes,0.000,4267
survey_irrigation_inground,survey_highest_grade,0.227,0.051,Yes,0.000,5357
survey_irrigation_inground,irrigated_area_sqft,0.071,0.005,Yes,0.017,1130
survey_irrigation_inground,Q3,0.158,0.025,Yes,0.000,5259
survey_irrigation_inground,Q4no,-0.095,0.009,Yes,0.000,5573
survey_irrigation_inground,Q4year,0.133,0.018,Yes,0.000,5574
survey_irrigation_inground,Q5no,-0.303,0.092,Yes,0.000,5574
survey_irrigation_inground,Q5year,0.275,0.076,Yes,0.000,5574
survey_irrigation_inground,Q6,-0.056,0.003,Yes,0.000,5574
survey_irrigation_inground,Q13,0.395,0.156,Yes,0.000,5422
survey_irrigation_inground,Q14,0.425,0.180,Yes,0.000,5414
survey_irrigation_inground,Q20,0.265,0.070,Yes,0.000,5574
survey_irrigation_inground,Q23no,-0.141,0.020,Yes,0.000,5574
survey_irrigation_inground,Q23length,0.203,0.041,Yes,0.000,5574
survey_irrigation_inground,Q23width,0.192,0.037,Yes,0.000,5574
survey_irrigation_inground,Q23depth,0.195,0.038,Yes,0.000,5574
survey_irrigation_inground,survey_year,0.000,0.000,No,1.000,5574
survey_irrigation_inground,survey_parcel_sqft,0.167,0.028,Yes,0.000,4405
survey_irrigation_inground,survey_landscape_pct,0.002,0.000,No,0.885,4470
survey_irrigation_inground,survey_landscape_turf_pct,-0.053,0.003,Yes,0.000,4495
survey_irrigation_inground,survey_irrigation_pct,0.333,0.111,Yes,0.000,4769
survey_irrigation_inground,Survey_Car_Washed,-0.000,0.000,No,0.978,5485
survey_irrigation_inground,survey_walk_washed,0.105,0.011,Yes,0.000,5476
survey_irrigation_inground,survey_number_of_adults,0.035,0.001,Yes,0.008,5545
survey_irrigation_inground,survey_number_of_teenagers,0.006,0.000,No,0.659,5574
survey_irrigation_inground,survey_number_of_children,0.039,0.001,Yes,0.004,5574
survey_irrigation_inground,capita,0.051,0.003,Yes,0.000,5574
survey_irrigation_inground,survey_homies,0.012,0.000,No,0.369,5465
survey_irrigation_inground,survey_year_built,0.268,0.072,Yes,0.000,5330
survey_irrigation_inground,survey_year_moved_in,0.102,0.010,Yes,0.000,5443
survey_irrigation_inground,survey_indoor_sqft,0.345,0.119,Yes,0.000,4984
survey_irrigation_inground,survey_monthly_rent,0.396,0.157,Yes,0.000,546
survey_irrigation_inground,survey_home_value,0.354,0.125,Yes,0.000,4735
survey_irrigation_inground,survey_household_income,0.332,0.110,Yes,0.000,4564
survey_irrigation_inground,TraceLengthDays,0.073,0.005,Yes,0.012,1187
survey_irrigation_inground,TotalGPD,0.270,0.073,Yes,0.000,1187
survey_irrigation_inground,IndoorGPD,0.104,0.011,Yes,0.000,1187
survey_irrigation_inground,OutdoorGPD,0.262,0.069,Yes,0.000,1146
survey_irrigation_inground,Bathtubgpd,0.011,0.000,No,0.778,725
survey_irrigation_inground,Clotheswashergpd,0.080,0.006,Yes,0.006,1160
survey_irrigation_inground,Dishwashergpd,0.016,0.000,No,0.632,906
survey_irrigation_inground,Faucetgpd,0.092,0.008,Yes,0.001,1187
survey_irrigation_inground,Leakgpd,0.065,0.004,Yes,0.026,1184
survey_irrigation_inground,Othergpd,-0.025,0.001,No,0.410,1099
survey_irrigation_inground,Showergpd,0.070,0.005,Yes,0.016,1178
survey_irrigation_inground,Toiletgpd,0.044,0.002,No,0.130,1187
survey_irrigation_inground,Averageclotheswasherloadgal,0.038,0.001,No,0.197,1160
survey_irrigation_inground,Clotheswasherloadsperday,0.068,0.005,Yes,0.020,1160
survey_irrigation_inground,Averageshowerseconds,0.016,0.000,No,0.579,1178
survey_irrigation_inground,Averageshowergal,0.049,0.002,No,0.092,1178
survey_irrigation_inground,Averageshowermodeflowgpm,0.025,0.001,No,0.386,1178
survey_irrigation_inground,Showersperday,0.063,0.004,Yes,0.031,1178
survey_irrigation_inground,Showerminutesperday,0.052,0.003,No,0.073,1178
survey_irrigation_inground,Averagetoiletflushvolume,-0.019,0.000,No,0.513,1187
survey_irrigation_inground,Toiletflushstdev,0.075,0.006,Yes,0.010,1186
survey_irrigation_inground,survey_age_of_home,-0.268,0.072,Yes,0.000,5330
survey_irrigation_inground,pct_flushes_gt_2_2,-0.053,0.003,No,0.068,1187
survey_irrigation_inground,pct_flushes_lt_2_2,0.053,0.003,No,0.068,1187
survey_irrigation_inground,RandomSequence,-0.021,0.000,No,0.110,5574
survey_irrigation_inground,NormalizedAnnual,0.307,0.094,Yes,0.000,5104
survey_irrigation_inground,NormalizedNonseasonal,0.106,0.011,Yes,0.000,1188
survey_irrigation_inground,NormalizedSeasonal,0.326,0.107,Yes,0.000,1063
survey_irrigation_inground,StandardizedAnnualresidualbyfamily,0.315,0.100,Yes,0.000,5075
survey_irrigation_inground,StandardizedNonseasonalresidualbyfamily,0.085,0.007,Yes,0.003,1188
survey_irrigation_inground,StandardizedSeasonalresidualbyfamily,0.316,0.100,Yes,0.000,1063
survey_irrigation_HOA,Survey_Irrigation_InGround_Front_Automatic,0.025,0.001,No,0.066,5574
survey_irrigation_HOA,Survey_Irrigation_InGround_Back_Automatic,0.016,0.000,No,0.239,5574
survey_irrigation_HOA,survey_irrigation_inground_timer,0.021,0.000,No,0.115,5574
survey_irrigation_HOA,survey_irrigation_sensor_rain,-0.003,0.000,No,0.828,4847
survey_irrigation_HOA,survey_irrigation_sensor_soil,-0.002,0.000,No,0.894,4847
survey_irrigation_HOA,survey_conservation,0.010,0.000,No,0.462,5318
survey_irrigation_HOA,survey_SFR,-0.111,0.012,Yes,0.000,5498
survey_irrigation_HOA,survey_has_apartment,-0.005,0.000,No,0.687,5493
survey_irrigation_HOA,survey_separate_meters,0.026,0.001,No,0.070,4890
survey_irrigation_HOA,survey_household_pays,-0.004,0.000,No,0.747,5527
survey_irrigation_HOA,survey_adults_employed,-0.022,0.000,No,0.101,5465
survey_irrigation_HOA,survey_floors,-0.006,0.000,No,0.669,5506
survey_irrigation_HOA,survey_renter,0.026,0.001,No,0.054,5498
survey_irrigation_HOA,reuws1_attitude_A,0.014,0.000,No,0.315,5399
survey_irrigation_HOA,survey_drought,0.045,0.002,Yes,0.003,4267
survey_irrigation_HOA,survey_highest_grade,0.021,0.000,No,0.126,5357
survey_irrigation_HOA,irrigated_area_sqft,-0.018,0.000,No,0.535,1130
survey_irrigation_HOA,Q3,0.015,0.000,No,0.269,5259
survey_irrigation_HOA,Q4no,-0.006,0.000,No,0.664,5573
survey_irrigation_HOA,Q4year,0.004,0.000,No,0.790,5574
survey_irrigation_HOA,Q5no,-0.009,0.000,No,0.513,5574
survey_irrigation_HOA,Q5year,0.019,0.000,No,0.163,5574
survey_irrigation_HOA,Q6,-0.007,0.000,No,0.586,5574
survey_irrigation_HOA,Q13,0.018,0.000,No,0.194,5422
survey_irrigation_HOA,Q14,-0.002,0.000,No,0.897,5414
survey_irrigation_HOA,Q20,-0.005,0.000,No,0.689,5574
survey_irrigation_HOA,Q23no,0.007,0.000,No,0.602,5574
survey_irrigation_HOA,Q23length,-0.015,0.000,No,0.266,5574
survey_irrigation_HOA,Q23width,-0.015,0.000,No,0.262,5574
survey_irrigation_HOA,Q23depth,-0.015,0.000,No,0.254,5574
survey_irrigation_HOA,survey_year,0.000,0.000,No,1.000,5574
survey_irrigation_HOA,survey_parcel_sqft,-0.024,0.001,No,0.113,4405
survey_irrigation_HOA,survey_landscape_pct,-0.028,0.001,No,0.058,4470
survey_irrigation_HOA,survey_landscape_turf_pct,-0.035,0.001,Yes,0.019,4495
survey_irrigation_HOA,survey_irrigation_pct,-0.018,0.000,No,0.225,4769
survey_irrigation_HOA,Survey_Car_Washed,-0.016,0.000,No,0.223,5485
survey_irrigation_HOA,survey_walk_washed,-0.010,0.000,No,0.477,5476
survey_irrigation_HOA,survey_number_of_adults,-0.018,0.000,No,0.175,5545
survey_irrigation_HOA,survey_number_of_teenagers,-0.006,0.000,No,0.671,5574
survey_irrigation_HOA,survey_number_of_children,-0.014,0.000,No,0.312,5574
survey_irrigation_HOA,capita,-0.021,0.000,No,0.118,5574
survey_irrigation_HOA,survey_homies,0.006,0.000,No,0.652,5465
survey_irrigation_HOA,survey_year_built,0.039,0.002,Yes,0.005,5330
survey_irrigation_HOA,survey_year_moved_in,0.012,0.000,No,0.373,5443
survey_irrigation_HOA,survey_indoor_sqft,-0.015,0.000,No,0.297,4984
survey_irrigation_HOA,survey_monthly_rent,-0.020,0.000,No,0.647,546
survey_irrigation_HOA,survey_home_value,-0.005,0.000,No,0.755,4735
survey_irrigation_HOA,survey_household_income,-0.017,0.000,No,0.263,4564
survey_irrigation_HOA,TraceLengthDays,0.013,0.000,No,0.644,1187
survey_irrigation_HOA,TotalGPD,-0.004,0.000,No,0.888,1187
survey_irrigation_HOA,IndoorGPD,0.029,0.001,No,0.313,1187
survey_irrigation_HOA,OutdoorGPD,-0.011,0.000,No,0.704,1146
survey_irrigation_HOA,Bathtubgpd,0.066,0.004,No,0.077,725
survey_irrigation_HOA,Clotheswashergpd,0.005,0.000,No,0.853,1160
survey_irrigation_HOA,Dishwashergpd,0.069,0.005,Yes,0.038,906
survey_irrigation_HOA,Faucetgpd,-0.001,0.000,No,0.981,1187
survey_irrigation_HOA,Leakgpd,-0.014,0.000,No,0.642,1184
survey_irrigation_HOA,Othergpd,-0.011,0.000,No,0.719,1099
survey_irrigation_HOA,Showergpd,0.057,0.003,No,0.051,1178
survey_irrigation_HOA,Toiletgpd,0.069,0.005,Yes,0.018,1187
survey_irrigation_HOA,Averageclotheswasherloadgal,-0.014,0.000,No,0.637,1160
survey_irrigation_HOA,Clotheswasherloadsperday,0.011,0.000,No,0.710,1160
survey_irrigation_HOA,Averageshowerseconds,0.023,0.001,No,0.431,1178
survey_irrigation_HOA,Averageshowergal,0.042,0.002,No,0.149,1178
survey_irrigation_HOA,Averageshowermodeflowgpm,0.001,0.000,No,0.978,1178
survey_irrigation_HOA,Showersperday,0.032,0.001,No,0.267,1178
survey_irrigation_HOA,Showerminutesperday,0.043,0.002,No,0.139,1178
survey_irrigation_HOA,Averagetoiletflushvolume,0.016,0.000,No,0.577,1187
survey_irrigation_HOA,Toiletflushstdev,-0.013,0.000,No,0.647,1186
survey_irrigation_HOA,survey_age_of_home,-0.039,0.002,Yes,0.005,5330
survey_irrigation_HOA,pct_flushes_gt_2_2,0.017,0.000,No,0.548,1187
survey_irrigation_HOA,pct_flushes_lt_2_2,-0.017,0.000,No,0.548,1187
survey_irrigation_HOA,RandomSequence,-0.007,0.000,No,0.600,5574
survey_irrigation_HOA,NormalizedAnnual,-0.040,0.002,Yes,0.005,5104
survey_irrigation_HOA,NormalizedNonseasonal,0.027,0.001,No,0.359,1188
survey_irrigation_HOA,NormalizedSeasonal,-0.034,0.001,No,0.267,1063
survey_irrigation_HOA,StandardizedAnnualresidualbyfamily,-0.039,0.002,Yes,0.006,5075
survey_irrigation_HOA,StandardizedNonseasonalresidualbyfamily,0.009,0.000,No,0.760,1188
survey_irrigation_HOA,StandardizedSeasonalresidualbyfamily,-0.041,0.002,No,0.178,1063
Survey_Irrigation_InGround_Front_Automatic,Survey_Irrigation_InGround_Back_Automatic,0.841,0.707,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_irrigation_inground_timer,0.960,0.921,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_irrigation_sensor_rain,0.200,0.040,Yes,0.000,4847
Survey_Irrigation_InGround_Front_Automatic,survey_irrigation_sensor_soil,0.121,0.015,Yes,0.000,4847
Survey_Irrigation_InGround_Front_Automatic,survey_conservation,0.026,0.001,No,0.054,5318
Survey_Irrigation_InGround_Front_Automatic,survey_SFR,0.030,0.001,Yes,0.027,5498
Survey_Irrigation_InGround_Front_Automatic,survey_has_apartment,-0.032,0.001,Yes,0.019,5493
Survey_Irrigation_InGround_Front_Automatic,survey_separate_meters,0.021,0.000,No,0.145,4890
Survey_Irrigation_InGround_Front_Automatic,survey_household_pays,-0.034,0.001,Yes,0.011,5527
Survey_Irrigation_InGround_Front_Automatic,survey_adults_employed,0.001,0.000,No,0.956,5465
Survey_Irrigation_InGround_Front_Automatic,survey_floors,0.038,0.001,Yes,0.005,5506
Survey_Irrigation_InGround_Front_Automatic,survey_renter,-0.105,0.011,Yes,0.000,5498
Survey_Irrigation_InGround_Front_Automatic,reuws1_attitude_A,-0.043,0.002,Yes,0.002,5399
Survey_Irrigation_InGround_Front_Automatic,survey_drought,0.043,0.002,Yes,0.005,4267
Survey_Irrigation_InGround_Front_Automatic,survey_highest_grade,0.244,0.060,Yes,0.000,5357
Survey_Irrigation_InGround_Front_Automatic,irrigated_area_sqft,0.063,0.004,Yes,0.033,1130
Survey_Irrigation_InGround_Front_Automatic,Q3,0.144,0.021,Yes,0.000,5259
Survey_Irrigation_InGround_Front_Automatic,Q4no,-0.075,0.006,Yes,0.000,5573
Survey_Irrigation_InGround_Front_Automatic,Q4year,0.106,0.011,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,Q5no,-0.285,0.081,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,Q5year,0.260,0.068,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,Q6,-0.031,0.001,Yes,0.023,5574
Survey_Irrigation_InGround_Front_Automatic,Q13,0.387,0.150,Yes,0.000,5422
Survey_Irrigation_InGround_Front_Automatic,Q14,0.417,0.174,Yes,0.000,5414
Survey_Irrigation_InGround_Front_Automatic,Q20,0.258,0.067,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,Q23no,-0.126,0.016,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,Q23length,0.202,0.041,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,Q23width,0.188,0.035,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,Q23depth,0.180,0.032,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_year,0.000,0.000,No,1.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_parcel_sqft,0.156,0.024,Yes,0.000,4405
Survey_Irrigation_InGround_Front_Automatic,survey_landscape_pct,-0.016,0.000,No,0.299,4470
Survey_Irrigation_InGround_Front_Automatic,survey_landscape_turf_pct,-0.034,0.001,Yes,0.021,4495
Survey_Irrigation_InGround_Front_Automatic,survey_irrigation_pct,0.291,0.085,Yes,0.000,4769
Survey_Irrigation_InGround_Front_Automatic,Survey_Car_Washed,-0.027,0.001,Yes,0.048,5485
Survey_Irrigation_InGround_Front_Automatic,survey_walk_washed,0.101,0.010,Yes,0.000,5476
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_adults,0.013,0.000,No,0.345,5545
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_teenagers,0.000,0.000,No,0.981,5574
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_children,0.033,0.001,Yes,0.015,5574
Survey_Irrigation_InGround_Front_Automatic,capita,0.032,0.001,Yes,0.017,5574
Survey_Irrigation_InGround_Front_Automatic,survey_homies,0.011,0.000,No,0.397,5465
Survey_Irrigation_InGround_Front_Automatic,survey_year_built,0.330,0.109,Yes,0.000,5330
Survey_Irrigation_InGround_Front_Automatic,survey_year_moved_in,0.148,0.022,Yes,0.000,5443
Survey_Irrigation_InGround_Front_Automatic,survey_indoor_sqft,0.356,0.127,Yes,0.000,4984
Survey_Irrigation_InGround_Front_Automatic,survey_monthly_rent,0.437,0.191,Yes,0.000,546
Survey_Irrigation_InGround_Front_Automatic,survey_home_value,0.380,0.145,Yes,0.000,4735
Survey_Irrigation_InGround_Front_Automatic,survey_household_income,0.375,0.141,Yes,0.000,4564
Survey_Irrigation_InGround_Front_Automatic,TraceLengthDays,0.051,0.003,No,0.080,1187
Survey_Irrigation_InGround_Front_Automatic,TotalGPD,0.271,0.074,Yes,0.000,1187
